academic_year,tap_college_code,federal_school_code,level,tap_level_of_study,tap_college_name,sector_type,tap_sector_group,tap_recipient_headcount,tap_recipient_ftes,tap_recipient_dollars
2010,1650,5064,U,2 yr Undergrad,ST JAMES MERCY HOSP SCH XRAY TECH,PRIVATE,8-OTHER,15,13.5,21787.0
2010,1653,5066,U,2 yr Undergrad,ST LUKES SCHOOL RAD TECH,PRIVATE,8-OTHER,15,13.0,34502.5
2010,1674,11617,U,2 yr Undergrad,NEW YORK METHODIST HOSPITAL,PRIVATE,8-OTHER,53,47.38,122149.5
2010,1676,36513,U,2 yr Undergrad,ST. JOSEPHS MED CENTER- RAD TECH,PRIVATE,8-OTHER,10,8.5,22533.0
2010,1690,6461,U,2 yr Undergrad,ST ELIZABETH HOSP SCHOOL RAD TECH,PRIVATE,8-OTHER,10,8.5,21613.5
2002,1605,9479,U,2 yr Undergrad,ST VINCENT CMC PA PROGRAM,PRIVATE,8-OTHER,6,6.0,8399.0
2007,1580,2823,U,2 yr Undergrad,ST JOHNS UNIVERSITY PHYS ASSIST,PRIVATE,8-OTHER,3,3.0,7042.0
2007,1550,21601,U,2 yr Undergrad,MARION S WHELAN PRAC NURSING TRIM,PRIVATE,8-OTHER,29,19.67,44799.62
2007,1535,21579,U,2 yr Undergrad,ISABELLA GRAHAM HART SCH PRAC NUR,PRIVATE,8-OTHER,31,28.42,83659.93
2002,1690,6461,U,2 yr Undergrad,ST ELIZABETH HOSP SCHOOL RAD TECH,PRIVATE,8-OTHER,15,13.5,26907.0
2002,1653,5066,U,2 yr Undergrad,ST LUKES SCHOOL RAD TECH,PRIVATE,8-OTHER,18,17.0,26402.5
2002,1650,5064,U,2 yr Undergrad,ST JAMES MERCY HOSP SCH XRAY TECH,PRIVATE,8-OTHER,22,19.17,40980.5
2007,1607,21925,U,2 yr Undergrad,BELLEVUE HOSP SCH RADIOLOGIC TECH,PRIVATE,8-OTHER,8,6.17,19826.16
2002,1642,11677,U,2 yr Undergrad,MEM SLOAN-KETTERING CANCER CTR,PRIVATE,8-OTHER,3,2.75,2425.0
2002,1631,5176,U,2 yr Undergrad,GLENS FALLS HOSP SCH RAD TEC,PRIVATE,8-OTHER,4,3.33,4684.65
2002,1620,6435,U,2 yr Undergrad,ARNOT OGDEN MED CTR RAD TECH 2YR,PRIVATE,8-OTHER,8,8.0,8764.0
2002,1615,2823,U,2 yr Undergrad,ST JOHNS UNIV SCH RADIOGRAPHY,PRIVATE,8-OTHER,9,7.83,20651.38
2002,1610,11614,U,2 yr Undergrad,CHAMPLAIN VALLEY SCH XRAY TECH,PRIVATE,8-OTHER,15,14.0,27797.0
2002,1607,21925,U,2 yr Undergrad,BELLEVUE HOSP SCH RADIOLOGIC TECH,PRIVATE,8-OTHER,13,8.17,18721.69
2002,1606,5877,U,2 yr Undergrad,S NASSAU HOSP SCH OF RAD TECH,PRIVATE,8-OTHER,8,8.0,18101.0
2002,1640,5177,U,2 yr Undergrad,LONG ISLAND COL HOSP SCH XRAY TCH,PRIVATE,8-OTHER,16,11.17,27393.54
2002,210,6448,U,2 yr Undergrad,THE BELANGER SCHOOL OF NURSING,PRIVATE,8-OTHER,49,38.75,59826.75
2002,190,6445,U,2 yr Undergrad,CROUSE IRVING HOSP SCH OF NURSING,PRIVATE,8-OTHER,98,71.17,180660.13
2015,1580,2823,U,2 yr Undergrad,ST JOHNS UNIVERSITY PHYS ASSIST,PRIVATE,8-OTHER,1,0.5,1512.5
2004,1676,36513,U,2 yr Undergrad,ST. JOSEPHS MED CENTER- RAD TECH,PRIVATE,8-OTHER,9,8.58,24083.14
2004,1668,11527,U,2 yr Undergrad,HARLEM HOSPITAL-RAD TECH,PRIVATE,8-OTHER,3,0.92,1945.0
2004,1660,5867,U,2 yr Undergrad,WINTHROP HOSPITAL-RADIOGRAPHY,PRIVATE,8-OTHER,5,4.75,12851.5
2004,1653,5066,U,2 yr Undergrad,ST LUKES SCHOOL RAD TECH,PRIVATE,8-OTHER,14,13.0,30390.5
2004,1650,5064,U,2 yr Undergrad,ST JAMES MERCY HOSP SCH XRAY TECH,PRIVATE,8-OTHER,17,16.0,24303.0
2004,1642,11677,U,2 yr Undergrad,MEM SLOAN-KETTERING CANCER CTR,PRIVATE,8-OTHER,3,3.0,4500.0
2004,1640,5177,U,2 yr Undergrad,LONG ISLAND COL HOSP SCH XRAY TCH,PRIVATE,8-OTHER,12,7.17,20398.37
2004,1631,5176,U,2 yr Undergrad,GLENS FALLS HOSP SCH RAD TEC,PRIVATE,8-OTHER,1,1.0,1999.99
2004,1620,6435,U,2 yr Undergrad,ARNOT OGDEN MED CTR RAD TECH 2YR,PRIVATE,8-OTHER,7,6.5,12184.0
2004,1615,2823,U,2 yr Undergrad,ST JOHNS UNIV SCH RADIOGRAPHY,PRIVATE,8-OTHER,25,24.0,69654.75
2004,1607,21925,U,2 yr Undergrad,BELLEVUE HOSP SCH RADIOLOGIC TECH,PRIVATE,8-OTHER,8,3.25,6123.01
2004,1606,5877,U,2 yr Undergrad,S NASSAU HOSP SCH OF RAD TECH,PRIVATE,8-OTHER,6,5.0,6596.0
2004,1605,9479,U,2 yr Undergrad,ST VINCENT CMC PA PROGRAM,PRIVATE,8-OTHER,2,2.0,1592.0
2004,1580,2823,U,2 yr Undergrad,ST JOHNS UNIVERSITY PHYS ASSIST,PRIVATE,8-OTHER,2,1.25,4558.25
2004,1550,21601,U,2 yr Undergrad,MARION S WHELAN PRAC NURSING TRIM,PRIVATE,8-OTHER,25,17.33,43975.71
2004,1535,21579,U,2 yr Undergrad,ISABELLA GRAHAM HART SCH PRAC NUR,PRIVATE,8-OTHER,20,18.0,37691.0
2006,710,6461,U,4 yr Undergrad,ST ELIZABETH COLLEGE OF NURSING,PRIVATE,8-OTHER,1,0.5,250.0
2001,844,9248,U,2 yr Undergrad,SAMARITAN HOSPITAL PRAC NURSING,PRIVATE,8-OTHER,9,5.0,13995.0
2000,1606,5877,U,2 yr Undergrad,S NASSAU HOSP SCH OF RAD TECH,PRIVATE,8-OTHER,1,0.5,873.0
2000,1605,9479,U,2 yr Undergrad,ST VINCENT CMC PA PROGRAM,PRIVATE,8-OTHER,3,3.0,13025.0
2015,1535,21579,U,2 yr Undergrad,ISABELLA GRAHAM HART SCH PRAC NUR,PRIVATE,8-OTHER,40,27.5,75158.0
2011,1631,5176,U,2 yr Undergrad,GLENS FALLS HOSP SCH RAD TEC,PRIVATE,8-OTHER,1,0.33,166.67
2000,710,6461,U,2 yr Undergrad,ST ELIZABETH COLLEGE OF NURSING,PRIVATE,8-OTHER,84,67.75,138959.0
2004,1690,6461,U,2 yr Undergrad,ST ELIZABETH HOSP SCHOOL RAD TECH,PRIVATE,8-OTHER,11,11.0,12840.0
2000,1580,2823,U,2 yr Undergrad,ST JOHNS UNIVERSITY PHYS ASSIST,PRIVATE,8-OTHER,12,11.0,32907.0
2000,1550,21601,U,2 yr Undergrad,MARION S WHELAN PRAC NURSING TRIM,PRIVATE,8-OTHER,11,8.0,12616.77
2000,1535,21579,U,2 yr Undergrad,ISABELLA GRAHAM HART SCH PRAC NUR,PRIVATE,8-OTHER,25,20.42,54353.84
2015,1620,6435,U,2 yr Undergrad,ARNOT OGDEN MED CTR RAD TECH 2YR,PRIVATE,8-OTHER,6,5.0,11839.0
2011,1674,11617,U,2 yr Undergrad,NEW YORK METHODIST HOSPITAL,PRIVATE,8-OTHER,67,49.5,130194.0
2011,1676,36513,U,2 yr Undergrad,ST. JOSEPHS MED CENTER- RAD TECH,PRIVATE,8-OTHER,10,7.75,20949.5
2000,1530,9720,U,2 yr Undergrad,ST FRANCIS HOSP SCH PRAC NURSING,PRIVATE,8-OTHER,9,8.5,37239.5
2000,1560,6473,U,2 yr Undergrad,ST VINCENTS HOSP INST EMERG CARE,PRIVATE,8-OTHER,1,0.5,162.5
2013,844,9248,U,2 yr Undergrad,SAMARITAN HOSPITAL PRAC NURSING,PRIVATE,8-OTHER,14,6.17,16961.37
2009,25,6435,U,4 yr Undergrad,ARNOT OGDEN MED CTR NURSING 4YR,PRIVATE,8-OTHER,25,18.33,55236.1
2013,1535,21579,U,2 yr Undergrad,ISABELLA GRAHAM HART SCH PRAC NUR,PRIVATE,8-OTHER,37,30.58,89474.24
2006,1615,2823,U,2 yr Undergrad,ST JOHNS UNIV SCH RADIOGRAPHY,PRIVATE,8-OTHER,13,11.5,37285.0
2006,1620,6435,U,2 yr Undergrad,ARNOT OGDEN MED CTR RAD TECH 2YR,PRIVATE,8-OTHER,7,5.5,14116.0
2006,1631,5176,U,2 yr Undergrad,GLENS FALLS HOSP SCH RAD TEC,PRIVATE,8-OTHER,1,0.67,982.0
2006,1640,5177,U,2 yr Undergrad,LONG ISLAND COL HOSP SCH XRAY TCH,PRIVATE,8-OTHER,9,4.58,14471.33
2006,1642,11677,U,2 yr Undergrad,MEM SLOAN-KETTERING CANCER CTR,PRIVATE,8-OTHER,3,2.71,6910.93
2006,1650,5064,U,2 yr Undergrad,ST JAMES MERCY HOSP SCH XRAY TECH,PRIVATE,8-OTHER,19,18.5,33717.0
2018,1535,21579,U,2 yr Undergrad,ISABELLA GRAHAM HART SCH PRAC NUR,PRIVATE,8-OTHER,72,47.83,153319.93
2018,25,6435,U,4 yr Undergrad,ARNOT OGDEN MED CTR NURSING 4YR,PRIVATE,8-OTHER,7,4.0,9580.99
2006,1660,5867,U,2 yr Undergrad,WINTHROP HOSPITAL-RADIOGRAPHY,PRIVATE,8-OTHER,5,4.5,5092.0
2018,844,9248,U,2 yr Undergrad,SAMARITAN HOSPITAL PRAC NURSING,PRIVATE,8-OTHER,6,2.17,6327.67
2007,25,6435,U,4 yr Undergrad,ARNOT OGDEN MED CTR NURSING 4YR,PRIVATE,8-OTHER,16,11.33,24591.38
2014,1650,5064,U,2 yr Undergrad,ST JAMES MERCY HOSP SCH XRAY TECH,PRIVATE,8-OTHER,5,2.5,4943.0
2014,1610,11614,U,2 yr Undergrad,CHAMPLAIN VALLEY SCH XRAY TECH,PRIVATE,8-OTHER,10,9.0,13422.5
2014,1674,11617,U,2 yr Undergrad,NEW YORK METHODIST HOSPITAL,PRIVATE,8-OTHER,68,53.0,129487.75
2006,1653,5066,U,2 yr Undergrad,ST LUKES SCHOOL RAD TECH,PRIVATE,8-OTHER,22,21.5,53102.0
2001,840,9248,U,2 yr Undergrad,SAMARITAN HOSP SCH OF NURSING,PRIVATE,8-OTHER,39,26.5,44334.75
2015,25,6435,U,4 yr Undergrad,ARNOT OGDEN MED CTR NURSING 4YR,PRIVATE,8-OTHER,16,13.0,25852.4
2006,1607,21925,U,2 yr Undergrad,BELLEVUE HOSP SCH RADIOLOGIC TECH,PRIVATE,8-OTHER,7,4.67,13217.34
2013,1620,6435,U,2 yr Undergrad,ARNOT OGDEN MED CTR RAD TECH 2YR,PRIVATE,8-OTHER,4,3.5,2576.0
2013,1650,5064,U,2 yr Undergrad,ST JAMES MERCY HOSP SCH XRAY TECH,PRIVATE,8-OTHER,18,17.5,23885.0
2013,1674,11617,U,2 yr Undergrad,NEW YORK METHODIST HOSPITAL,PRIVATE,8-OTHER,67,52.0,126027.75
2011,25,6435,U,4 yr Undergrad,ARNOT OGDEN MED CTR NURSING 4YR,PRIVATE,8-OTHER,18,14.67,42646.76
2002,25,6435,U,4 yr Undergrad,ARNOT OGDEN MED CTR NURSING 4YR,PRIVATE,8-OTHER,37,30.17,95472.2
2018,1607,21925,U,2 yr Undergrad,BELLEVUE HOSP SCH RADIOLOGIC TECH,PRIVATE,8-OTHER,5,4.67,11829.64
2006,1610,11614,U,2 yr Undergrad,CHAMPLAIN VALLEY SCH XRAY TECH,PRIVATE,8-OTHER,16,15.5,40407.0
2000,25,6435,U,4 yr Undergrad,ARNOT OGDEN MED CTR NURSING 4YR,PRIVATE,8-OTHER,13,9.67,24549.7
2014,1535,21579,U,2 yr Undergrad,ISABELLA GRAHAM HART SCH PRAC NUR,PRIVATE,8-OTHER,31,24.42,67350.85
2014,1606,5877,U,2 yr Undergrad,S NASSAU HOSP SCH OF RAD TECH,PRIVATE,8-OTHER,1,1.0,2771.0
2006,1535,21579,U,2 yr Undergrad,ISABELLA GRAHAM HART SCH PRAC NUR,PRIVATE,8-OTHER,25,23.17,62640.84
2006,1550,21601,U,2 yr Undergrad,MARION S WHELAN PRAC NURSING TRIM,PRIVATE,8-OTHER,27,19.5,32837.91
2006,1580,2823,U,2 yr Undergrad,ST JOHNS UNIVERSITY PHYS ASSIST,PRIVATE,8-OTHER,3,3.0,4725.0
2006,1606,5877,U,2 yr Undergrad,S NASSAU HOSP SCH OF RAD TECH,PRIVATE,8-OTHER,3,3.0,8694.0
2002,45,6438,U,2 yr Undergrad,PHILLIPS BETH ISRAEL SCH.NURSING,PRIVATE,8-OTHER,28,21.25,69299.5
2006,710,6461,U,2 yr Undergrad,ST ELIZABETH COLLEGE OF NURSING,PRIVATE,8-OTHER,95,75.0,196195.75
2000,765,6467,U,2 yr Undergrad,ST JOSEPH COL NUR AT ST JOS HOSP,PRIVATE,8-OTHER,114,91.0,167694.05
2009,1550,21601,U,2 yr Undergrad,MARION S WHELAN PRAC NURSING TRIM,PRIVATE,8-OTHER,23,17.67,46547.83
2003,1535,21579,U,2 yr Undergrad,ISABELLA GRAHAM HART SCH PRAC NUR,PRIVATE,8-OTHER,30,27.17,81218.46
2003,1550,21601,U,2 yr Undergrad,MARION S WHELAN PRAC NURSING TRIM,PRIVATE,8-OTHER,14,11.33,22725.71
2003,1580,2823,U,2 yr Undergrad,ST JOHNS UNIVERSITY PHYS ASSIST,PRIVATE,8-OTHER,1,1.0,1540.0
2003,1605,9479,U,2 yr Undergrad,ST VINCENT CMC PA PROGRAM,PRIVATE,8-OTHER,4,4.0,9256.0
2003,1606,5877,U,2 yr Undergrad,S NASSAU HOSP SCH OF RAD TECH,PRIVATE,8-OTHER,8,8.0,17233.0
2006,287,10153,U,2 yr Undergrad,HELENE FULD SCHOOL REG NURSING,PRIVATE,8-OTHER,109,61.17,167123.35
2003,1607,21925,U,2 yr Undergrad,BELLEVUE HOSP SCH RADIOLOGIC TECH,PRIVATE,8-OTHER,7,6.0,14341.99
2008,1674,11617,U,2 yr Undergrad,NEW YORK METHODIST HOSPITAL,PRIVATE,8-OTHER,39,35.08,94348.83
2003,1610,11614,U,2 yr Undergrad,CHAMPLAIN VALLEY SCH XRAY TECH,PRIVATE,8-OTHER,17,14.5,28784.0
2003,25,6435,U,4 yr Undergrad,ARNOT OGDEN MED CTR NURSING 4YR,PRIVATE,8-OTHER,39,31.5,97369.83
2008,1650,5064,U,2 yr Undergrad,ST JAMES MERCY HOSP SCH XRAY TECH,PRIVATE,8-OTHER,16,13.0,20812.5
2003,1615,2823,U,2 yr Undergrad,ST JOHNS UNIV SCH RADIOGRAPHY,PRIVATE,8-OTHER,17,15.75,44611.5
2003,1620,6435,U,2 yr Undergrad,ARNOT OGDEN MED CTR RAD TECH 2YR,PRIVATE,8-OTHER,10,9.5,14636.5
2005,1535,21579,U,2 yr Undergrad,ISABELLA GRAHAM HART SCH PRAC NUR,PRIVATE,8-OTHER,20,17.92,46357.75
2006,210,6448,U,2 yr Undergrad,THE BELANGER SCHOOL OF NURSING,PRIVATE,8-OTHER,35,23.17,53998.05
2003,1631,5176,U,2 yr Undergrad,GLENS FALLS HOSP SCH RAD TEC,PRIVATE,8-OTHER,2,2.0,3999.98
2005,1550,21601,U,2 yr Undergrad,MARION S WHELAN PRAC NURSING TRIM,PRIVATE,8-OTHER,23,18.67,39077.03
2003,1640,5177,U,2 yr Undergrad,LONG ISLAND COL HOSP SCH XRAY TCH,PRIVATE,8-OTHER,13,8.92,27971.59
2006,190,6445,U,2 yr Undergrad,CROUSE IRVING HOSP SCH OF NURSING,PRIVATE,8-OTHER,116,87.0,204796.0
2003,1642,11677,U,2 yr Undergrad,MEM SLOAN-KETTERING CANCER CTR,PRIVATE,8-OTHER,3,3.0,3878.0
2008,1620,6435,U,2 yr Undergrad,ARNOT OGDEN MED CTR RAD TECH 2YR,PRIVATE,8-OTHER,6,4.25,7110.75
2003,45,6438,U,2 yr Undergrad,PHILLIPS BETH ISRAEL SCH.NURSING,PRIVATE,8-OTHER,16,11.5,44757.75
2012,844,9248,U,2 yr Undergrad,SAMARITAN HOSPITAL PRAC NURSING,PRIVATE,8-OTHER,11,4.5,12895.18
2000,515,22178,U,2 yr Undergrad,DOROTHEA HOPFER SCHOOL OF NURSING,PRIVATE,8-OTHER,13,10.0,28684.0
2005,844,9248,U,2 yr Undergrad,SAMARITAN HOSPITAL PRAC NURSING,PRIVATE,8-OTHER,27,10.92,34976.77
2017,1606,5877,U,2 yr Undergrad,S NASSAU HOSP SCH OF RAD TECH,PRIVATE,8-OTHER,1,1.0,2925.0
2003,287,10153,U,2 yr Undergrad,HELENE FULD SCHOOL REG NURSING,PRIVATE,8-OTHER,99,53.42,151165.75
2000,455,12203,U,2 yr Undergrad,MEMORIAL HOSPITAL SCHOOL NURSING,PRIVATE,8-OTHER,18,11.5,27123.35
2006,515,22178,U,2 yr Undergrad,DOROTHEA HOPFER SCHOOL OF NURSING,PRIVATE,8-OTHER,18,11.17,35225.13
2016,844,9248,U,2 yr Undergrad,SAMARITAN HOSPITAL PRAC NURSING,PRIVATE,8-OTHER,16,6.21,18986.12
2006,455,12203,U,2 yr Undergrad,MEMORIAL HOSPITAL SCHOOL NURSING,PRIVATE,8-OTHER,23,15.25,44556.25
2003,210,6448,U,2 yr Undergrad,THE BELANGER SCHOOL OF NURSING,PRIVATE,8-OTHER,32,23.5,37279.5
2001,45,6438,U,2 yr Undergrad,PHILLIPS BETH ISRAEL SCH.NURSING,PRIVATE,8-OTHER,19,13.58,47231.51
2003,190,6445,U,2 yr Undergrad,CROUSE IRVING HOSP SCH OF NURSING,PRIVATE,8-OTHER,113,84.83,221860.82
2006,437,12364,U,2 yr Undergrad,ST PAUL'S SCH NURSING,PRIVATE,8-OTHER,23,16.0,47292.5
2001,25,6435,U,4 yr Undergrad,ARNOT OGDEN MED CTR NURSING 4YR,PRIVATE,8-OTHER,21,18.42,41555.51
2016,1551,21601,U,2 yr Undergrad,MARION S WHELAN PRAC NURSING SEM,PRIVATE,8-OTHER,5,2.5,8960.5
2017,1535,21579,U,2 yr Undergrad,ISABELLA GRAHAM HART SCH PRAC NUR,PRIVATE,8-OTHER,46,32.04,91379.94
2012,1607,21925,U,2 yr Undergrad,BELLEVUE HOSP SCH RADIOLOGIC TECH,PRIVATE,8-OTHER,4,3.17,10511.85
2012,1606,5877,U,2 yr Undergrad,S NASSAU HOSP SCH OF RAD TECH,PRIVATE,8-OTHER,1,1.0,3084.0
2012,1550,21601,U,2 yr Undergrad,MARION S WHELAN PRAC NURSING TRIM,PRIVATE,8-OTHER,12,7.92,24887.18
2012,1650,5064,U,2 yr Undergrad,ST JAMES MERCY HOSP SCH XRAY TECH,PRIVATE,8-OTHER,22,19.5,31549.5
2012,1690,6461,U,2 yr Undergrad,ST ELIZABETH HOSP SCHOOL RAD TECH,PRIVATE,8-OTHER,12,11.17,26353.01
2012,1676,36513,U,2 yr Undergrad,ST. JOSEPHS MED CENTER- RAD TECH,PRIVATE,8-OTHER,4,2.0,5541.0
2012,1535,21579,U,2 yr Undergrad,ISABELLA GRAHAM HART SCH PRAC NUR,PRIVATE,8-OTHER,23,18.0,43606.5
2003,1650,5064,U,2 yr Undergrad,ST JAMES MERCY HOSP SCH XRAY TECH,PRIVATE,8-OTHER,18,16.5,33922.5
2001,1530,9720,U,2 yr Undergrad,ST FRANCIS HOSP SCH PRAC NURSING,PRIVATE,8-OTHER,11,10.5,26864.0
2001,1535,21579,U,2 yr Undergrad,ISABELLA GRAHAM HART SCH PRAC NUR,PRIVATE,8-OTHER,14,10.5,27817.0
2001,1550,21601,U,2 yr Undergrad,MARION S WHELAN PRAC NURSING TRIM,PRIVATE,8-OTHER,20,16.08,24024.96
2005,1620,6435,U,2 yr Undergrad,ARNOT OGDEN MED CTR RAD TECH 2YR,PRIVATE,8-OTHER,7,6.5,12158.5
2003,1690,6461,U,2 yr Undergrad,ST ELIZABETH HOSP SCHOOL RAD TECH,PRIVATE,8-OTHER,12,11.5,12589.5
2008,25,6435,U,4 yr Undergrad,ARNOT OGDEN MED CTR NURSING 4YR,PRIVATE,8-OTHER,13,9.67,29400.7
2016,1610,11614,U,2 yr Undergrad,CHAMPLAIN VALLEY SCH XRAY TECH,PRIVATE,8-OTHER,6,5.5,10485.0
2001,437,12364,U,2 yr Undergrad,ST PAUL'S SCH NURSING,PRIVATE,8-OTHER,18,10.0,25083.0
2005,1631,5176,U,2 yr Undergrad,GLENS FALLS HOSP SCH RAD TEC,PRIVATE,8-OTHER,3,2.67,5283.31
2012,1580,2823,U,2 yr Undergrad,ST JOHNS UNIVERSITY PHYS ASSIST,PRIVATE,8-OTHER,1,0.5,1049.0
2012,1620,6435,U,2 yr Undergrad,ARNOT OGDEN MED CTR RAD TECH 2YR,PRIVATE,8-OTHER,3,3.0,8292.0
2012,1653,5066,U,2 yr Undergrad,ST LUKES SCHOOL RAD TECH,PRIVATE,8-OTHER,18,18.0,32510.0
2012,1674,11617,U,2 yr Undergrad,NEW YORK METHODIST HOSPITAL,PRIVATE,8-OTHER,88,65.25,153961.5
2005,1640,5177,U,2 yr Undergrad,LONG ISLAND COL HOSP SCH XRAY TCH,PRIVATE,8-OTHER,14,9.17,29046.85
2005,1642,11677,U,2 yr Undergrad,MEM SLOAN-KETTERING CANCER CTR,PRIVATE,8-OTHER,2,2.0,2352.0
2005,1650,5064,U,2 yr Undergrad,ST JAMES MERCY HOSP SCH XRAY TECH,PRIVATE,8-OTHER,19,16.75,24202.0
2006,25,6435,U,4 yr Undergrad,ARNOT OGDEN MED CTR NURSING 4YR,PRIVATE,8-OTHER,18,13.67,31468.66
2005,1653,5066,U,2 yr Undergrad,ST LUKES SCHOOL RAD TECH,PRIVATE,8-OTHER,18,17.5,34346.0
2005,1660,5867,U,2 yr Undergrad,WINTHROP HOSPITAL-RADIOGRAPHY,PRIVATE,8-OTHER,3,1.5,1624.5
2006,45,6438,U,2 yr Undergrad,PHILLIPS BETH ISRAEL SCH.NURSING,PRIVATE,8-OTHER,34,25.0,82210.0
2005,1676,36513,U,2 yr Undergrad,ST. JOSEPHS MED CENTER- RAD TECH,PRIVATE,8-OTHER,5,4.5,10988.5
2016,1607,21925,U,2 yr Undergrad,BELLEVUE HOSP SCH RADIOLOGIC TECH,PRIVATE,8-OTHER,1,0.67,2016.66
2016,25,6435,U,4 yr Undergrad,ARNOT OGDEN MED CTR NURSING 4YR,PRIVATE,8-OTHER,17,12.5,29851.14
2005,1690,6461,U,2 yr Undergrad,ST ELIZABETH HOSP SCHOOL RAD TECH,PRIVATE,8-OTHER,11,10.0,12992.5
2005,1615,2823,U,2 yr Undergrad,ST JOHNS UNIV SCH RADIOGRAPHY,PRIVATE,8-OTHER,16,15.5,54085.0
2005,840,9248,U,2 yr Undergrad,SAMARITAN HOSP SCH OF NURSING,PRIVATE,8-OTHER,37,22.25,39764.75
2005,1610,11614,U,2 yr Undergrad,CHAMPLAIN VALLEY SCH XRAY TECH,PRIVATE,8-OTHER,20,10.0,24835.5
2003,1668,11527,U,2 yr Undergrad,HARLEM HOSPITAL-RAD TECH,PRIVATE,8-OTHER,5,3.33,7482.0
2001,1560,6473,U,2 yr Undergrad,ST VINCENTS HOSP INST EMERG CARE,PRIVATE,8-OTHER,2,2.0,8025.0
2001,1580,2823,U,2 yr Undergrad,ST JOHNS UNIVERSITY PHYS ASSIST,PRIVATE,8-OTHER,5,5.0,11092.0
2005,1580,2823,U,2 yr Undergrad,ST JOHNS UNIVERSITY PHYS ASSIST,PRIVATE,8-OTHER,2,2.0,8025.0
2005,1606,5877,U,2 yr Undergrad,S NASSAU HOSP SCH OF RAD TECH,PRIVATE,8-OTHER,5,4.5,11032.0
2005,1607,21925,U,2 yr Undergrad,BELLEVUE HOSP SCH RADIOLOGIC TECH,PRIVATE,8-OTHER,3,2.5,5349.19
2001,1605,9479,U,2 yr Undergrad,ST VINCENT CMC PA PROGRAM,PRIVATE,8-OTHER,7,7.0,19007.0
2001,1606,5877,U,2 yr Undergrad,S NASSAU HOSP SCH OF RAD TECH,PRIVATE,8-OTHER,2,2.0,2425.0
2001,1607,21925,U,2 yr Undergrad,BELLEVUE HOSP SCH RADIOLOGIC TECH,PRIVATE,8-OTHER,8,5.17,14150.5
2001,1610,11614,U,2 yr Undergrad,CHAMPLAIN VALLEY SCH XRAY TECH,PRIVATE,8-OTHER,14,13.25,20893.75
2001,1615,2823,U,2 yr Undergrad,ST JOHNS UNIV SCH RADIOGRAPHY,PRIVATE,8-OTHER,9,8.0,28213.5
2001,1620,6435,U,2 yr Undergrad,ARNOT OGDEN MED CTR RAD TECH 2YR,PRIVATE,8-OTHER,11,11.0,12359.5
2001,1631,5176,U,2 yr Undergrad,GLENS FALLS HOSP SCH RAD TEC,PRIVATE,8-OTHER,5,4.67,5291.33
2001,1640,5177,U,2 yr Undergrad,LONG ISLAND COL HOSP SCH XRAY TCH,PRIVATE,8-OTHER,12,7.92,23431.67
2016,1535,21579,U,2 yr Undergrad,ISABELLA GRAHAM HART SCH PRAC NUR,PRIVATE,8-OTHER,49,33.0,95231.25
2001,1642,11677,U,2 yr Undergrad,MEM SLOAN-KETTERING CANCER CTR,PRIVATE,8-OTHER,5,5.0,3991.0
2001,1650,5064,U,2 yr Undergrad,ST JAMES MERCY HOSP SCH XRAY TECH,PRIVATE,8-OTHER,14,13.5,23353.5
2001,1653,5066,U,2 yr Undergrad,ST LUKES SCHOOL RAD TECH,PRIVATE,8-OTHER,19,17.5,24076.5
2001,1676,36513,U,2 yr Undergrad,ST. JOSEPHS MED CENTER- RAD TECH,PRIVATE,8-OTHER,2,1.0,3947.5
2001,1690,6461,U,2 yr Undergrad,ST ELIZABETH HOSP SCHOOL RAD TECH,PRIVATE,8-OTHER,11,10.5,13659.5
2003,1653,5066,U,2 yr Undergrad,ST LUKES SCHOOL RAD TECH,PRIVATE,8-OTHER,18,17.5,43997.5
2003,1660,5867,U,2 yr Undergrad,WINTHROP HOSPITAL-RADIOGRAPHY,PRIVATE,8-OTHER,5,5.0,13100.0
2003,1676,36513,U,2 yr Undergrad,ST. JOSEPHS MED CENTER- RAD TECH,PRIVATE,8-OTHER,8,5.5,20186.0
2005,836,9479,U,2 yr Undergrad,ST PAUL'S SCH NURSING SI,PRIVATE,8-OTHER,15,10.0,12327.0
2006,389,21187,U,2 yr Undergrad,LONG ISLAND COL HOSP NURSING,PRIVATE,8-OTHER,57,42.33,124277.63
2017,1550,21601,U,2 yr Undergrad,MARION S WHELAN PRAC NURSING TRIM,PRIVATE,8-OTHER,17,6.25,16724.16
2005,765,6467,U,2 yr Undergrad,ST JOSEPH COL NUR AT ST JOS HOSP,PRIVATE,8-OTHER,128,98.0,242625.0
2004,25,6435,U,4 yr Undergrad,ARNOT OGDEN MED CTR NURSING 4YR,PRIVATE,8-OTHER,37,29.17,91257.56
2009,1674,11617,U,2 yr Undergrad,NEW YORK METHODIST HOSPITAL,PRIVATE,8-OTHER,47,42.5,115079.0
2012,25,6435,U,4 yr Undergrad,ARNOT OGDEN MED CTR NURSING 4YR,PRIVATE,8-OTHER,20,14.58,41849.62
2016,1620,6435,U,2 yr Undergrad,ARNOT OGDEN MED CTR RAD TECH 2YR,PRIVATE,8-OTHER,2,2.0,5073.0
2017,1607,21925,U,2 yr Undergrad,BELLEVUE HOSP SCH RADIOLOGIC TECH,PRIVATE,8-OTHER,4,2.0,5902.66
2009,1668,11527,U,2 yr Undergrad,HARLEM HOSPITAL-RAD TECH,PRIVATE,8-OTHER,17,14.25,44473.77
